54, 4, 0
54, 5, 0
54, 6, 0
54, 7, 0
55, 4, 1
55, 5, 0
55, 6, 0
55, 7, 0
56, 4, 1
56, 5, 1
56, 6, 0
56, 7, 0
57, 4, 1
57, 5, 1
57, 6, 1
57, 7, 0
58, 4, 1
58, 5, 1
58, 6, 1
58, 7, 1
59, 4, 1
59, 5, 1
59, 6, 1
59, 7, 1
60, 4, 1
60, 5, 1
60, 6, 1
60, 7, 1
61, 4, 2
61, 5, 1
61, 6, 1
61, 7, 1
62, 4, 2
62, 5, 1
62, 6, 1
62, 7, 1
63, 4, 2
63, 5, 1
63, 6, 1
63, 7, 1
64, 4, 2
64, 5, 2
64, 6, 1
64, 7, 1
65, 4, 2
65, 5, 2
65, 6, 1
65, 7, 1
66, 4, 2
66, 5, 2
66, 6, 1
66, 7, 1
67, 4, 2
67, 5, 2
67, 6, 2
67, 7, 1
68, 4, 2
68, 5, 2
68, 6, 2
68, 7, 1
69, 4, 2
69, 5, 2
69, 6, 2
69, 7, 1
70, 4, 2
70, 5, 2
70, 6, 2
70, 7, 2
71, 4, 2
71, 5, 2
71, 6, 2
71, 7, 2
72, 4, 2
72, 5, 2
72, 6, 2
72, 7, 2
73, 4, 2
73, 5, 2
73, 6, 2
73, 7, 2
74, 4, 2
74, 5, 2
74, 6, 2
74, 7, 2
75, 4, 2
75, 5, 2
75, 6, 2
75, 7, 2
76, 4, 2
76, 5, 2
76, 6, 2
76, 7, 2
77, 4, 2
77, 5, 2
77, 6, 2
77, 7, 2
78, 4, 2
78, 5, 2
78, 6, 2
78, 7, 2
79, 4, 3
79, 5, 2
79, 6, 2
79, 7, 2
80, 4, 3
80, 5, 2
80, 6, 2
80, 7, 2
81, 4, 3
81, 5, 2
81, 6, 2
81, 7, 2
82, 4, 3
82, 5, 2
82, 6, 2
82, 7, 2
83, 4, 3
83, 5, 2
83, 6, 2
83, 7, 2
84, 4, 3
84, 5, 2
84, 6, 2
84, 7, 2
85, 4, 3
85, 5, 2
85, 6, 2
85, 7, 2
86, 4, 3
86, 5, 2
86, 6, 2
86, 7, 2
87, 4, 3
87, 5, 2
87, 6, 2
87, 7, 2
88, 4, 3
88, 5, 3
88, 6, 2
88, 7, 2
89, 4, 3
89, 5, 3
89, 6, 2
89, 7, 2
90, 4, 3
90, 5, 3
90, 6, 2
90, 7, 2
91, 4, 3
91, 5, 3
91, 6, 2
91, 7, 2
92, 4, 3
92, 5, 3
92, 6, 2
92, 7, 2
93, 4, 3
93, 5, 3
93, 6, 2
93, 7, 2
94, 4, 3
94, 5, 3
94, 6, 2
94, 7, 2
95, 4, 3
95, 5, 3
95, 6, 2
95, 7, 2
96, 4, 3
96, 5, 3
96, 6, 2
96, 7, 2
97, 4, 3
97, 5, 3
97, 6, 3
97, 7, 2
98, 4, 3
98, 5, 3
98, 6, 3
98, 7, 2
99, 4, 3
99, 5, 3
99, 6, 3
99, 7, 2
100, 4, 3
100, 5, 3
100, 6, 3
100, 7, 2
101, 4, 3
101, 5, 3
101, 6, 3
101, 7, 2
102, 4, 3
102, 5, 3
102, 6, 3
102, 7, 2
103, 4, 3
103, 5, 3
103, 6, 3
103, 7, 2
104, 4, 3
104, 5, 3
104, 6, 3
104, 7, 2
105, 4, 3
105, 5, 3
105, 6, 3
105, 7, 2
106, 4, 3
106, 5, 3
106, 6, 3
106, 7, 3
107, 4, 3
107, 5, 3
107, 6, 3
107, 7, 3
108, 4, 3
108, 5, 3
108, 6, 3
108, 7, 3
109, 4, 3
109, 5, 3
109, 6, 3
109, 7, 3
110, 4, 3
110, 5, 3
110, 6, 3
110, 7, 3
111, 4, 3
111, 5, 3
111, 6, 3
111, 7, 3
112, 4, 3
112, 5, 3
112, 6, 3
112, 7, 3
113, 4, 3
113, 5, 3
113, 6, 3
113, 7, 3
114, 4, 3
114, 5, 3
114, 6, 3
114, 7, 3
115, 4, 3
115, 5, 3
115, 6, 3
115, 7, 3
116, 4, 3
116, 5, 3
116, 6, 3
116, 7, 3
117, 4, 3
117, 5, 2
117, 6, 3
117, 7, 3
118, 4, 3
118, 5, 2
118, 6, 3
118, 7, 3
119, 4, 3
119, 5, 2
119, 6, 3
119, 7, 3
120, 4, 3
120, 5, 2
120, 6, 3
120, 7, 3
121, 4, 3
121, 5, 2
121, 6, 3
121, 7, 3
122, 4, 3
122, 5, 2
122, 6, 3
122, 7, 3
123, 4, 3
123, 5, 2
123, 6, 3
123, 7, 3
124, 4, 3
124, 5, 2
124, 6, 3
124, 7, 3
125, 4, 3
125, 5, 2
125, 6, 3
125, 7, 3
126, 4, 3
126, 5, 2
126, 6, 2
126, 7, 3
127, 4, 3
127, 5, 3
127, 6, 2
127, 7, 3
128, 4, 3
128, 5, 3
128, 6, 2
128, 7, 3
129, 4, 3
129, 5, 3
129, 6, 2
129, 7, 3
130, 4, 3
130, 5, 3
130, 6, 2
130, 7, 3
131, 4, 3
131, 5, 3
131, 6, 2
131, 7, 3
132, 4, 3
132, 5, 3
132, 6, 2
132, 7, 3
133, 4, 3
133, 5, 3
133, 6, 2
133, 7, 3
134, 4, 3
134, 5, 3
134, 6, 2
134, 7, 3
135, 4, 3
135, 5, 3
135, 6, 2
135, 7, 2
136, 4, 3
136, 5, 3
136, 6, 2
136, 7, 2
137, 4, 3
137, 5, 3
137, 6, 3
137, 7, 2
138, 4, 3
138, 5, 3
138, 6, 3
138, 7, 2
139, 4, 3
139, 5, 3
139, 6, 3
139, 7, 2
140, 4, 3
140, 5, 3
140, 6, 3
140, 7, 2
141, 4, 3
141, 5, 3
141, 6, 3
141, 7, 2
142, 4, 3
142, 5, 3
142, 6, 3
142, 7, 2
143, 4, 3
143, 5, 3
143, 6, 3
143, 7, 2
144, 4, 3
144, 5, 3
144, 6, 3
144, 7, 2
145, 4, 3
145, 5, 3
145, 6, 3
145, 7, 2
146, 4, 2
146, 5, 3
146, 6, 3
146, 7, 2
147, 4, 2
147, 5, 3
147, 6, 3
147, 7, 2
148, 4, 2
148, 5, 3
148, 6, 3
148, 7, 2
149, 4, 2
149, 5, 3
149, 6, 3
149, 7, 2
150, 4, 2
150, 5, 3
150, 6, 3
150, 7, 2
151, 4, 2
151, 5, 3
151, 6, 3
151, 7, 2
152, 4, 2
152, 5, 3
152, 6, 3
152, 7, 2
153, 4, 2
153, 5, 3
153, 6, 3
153, 7, 2
154, 4, 2
154, 5, 3
154, 6, 3
154, 7, 2
155, 4, 3
155, 5, 3
155, 6, 3
155, 7, 2
156, 4, 3
156, 5, 2
156, 6, 3
156, 7, 2
157, 4, 3
157, 5, 2
157, 6, 3
157, 7, 2
158, 4, 3
158, 5, 2
158, 6, 3
158, 7, 2
159, 4, 3
159, 5, 2
159, 6, 3
159, 7, 2
160, 4, 3
160, 5, 2
160, 6, 3
160, 7, 2
161, 4, 3
161, 5, 2
161, 6, 3
161, 7, 2
162, 4, 3
162, 5, 2
162, 6, 3
162, 7, 2
163, 4, 3
163, 5, 2
163, 6, 3
163, 7, 2
164, 4, 3
164, 5, 2
164, 6, 3
164, 7, 2
165, 4, 3
165, 5, 3
165, 6, 3
165, 7, 2
166, 4, 3
166, 5, 3
166, 6, 2
166, 7, 2
167, 4, 3
167, 5, 3
167, 6, 2
167, 7, 2
168, 4, 3
168, 5, 3
168, 6, 2
168, 7, 2
169, 4, 3
169, 5, 3
169, 6, 2
169, 7, 2
170, 4, 3
170, 5, 3
170, 6, 2
170, 7, 2
171, 4, 3
171, 5, 3
171, 6, 2
171, 7, 2
172, 4, 3
172, 5, 3
172, 6, 2
172, 7, 2
173, 4, 3
173, 5, 3
173, 6, 2
173, 7, 2
174, 4, 3
174, 5, 3
174, 6, 2
174, 7, 2
175, 4, 3
175, 5, 3
175, 6, 3
175, 7, 2
176, 4, 3
176, 5, 3
176, 6, 3
176, 7, 3
177, 4, 3
177, 5, 3
177, 6, 3
177, 7, 3
177, 4, 3
177, 5, 3
177, 6, 3
177, 7, 3
178, 4, 3
178, 5, 3
178, 6, 3
178, 7, 3
178, 4, 3
178, 5, 3
178, 6, 3
178, 7, 3
179, 4, 3
179, 5, 3
179, 6, 3
179, 7, 3
180, 4, 3
180, 5, 3
180, 6, 3
180, 7, 3
181, 4, 3
181, 5, 3
181, 6, 3
181, 7, 3
181, 4, 3
181, 5, 3
181, 6, 3
181, 7, 3
182, 4, 3
182, 5, 3
182, 6, 3
182, 7, 3
183, 4, 3
183, 5, 3
183, 6, 3
183, 7, 3
184, 4, 3
184, 5, 3
184, 6, 3
184, 7, 3
185, 4, 3
185, 5, 3
185, 6, 3
185, 7, 3
186, 4, 3
186, 5, 3
186, 6, 3
186, 7, 3
187, 4, 3
187, 5, 3
187, 6, 3
187, 7, 3
188, 4, 3
188, 5, 3
188, 6, 3
188, 7, 3
189, 4, 3
189, 5, 3
189, 6, 3
189, 7, 3
190, 4, 3
190, 5, 3
190, 6, 3
190, 7, 3
190, 4, 3
190, 5, 3
190, 6, 3
190, 7, 3
